customer_id,age,annual_income,credit_score,loan_amount,loan_term_years,debt_to_income_ratio,late_payments,employment_type,education,loan_purpose,default
1152,34,151040,394,125730,3,0.14,5,Business,Graduate,Home,0
1153,22,189509,525,416077,1,0.78,0,Business,Graduate,Education,0
1154,48,55503,817,69186,3,0.65,7,Salaried,PhD,Business,0
1155,50,95403,513,272104,15,0.44,1,Business,Postgraduate,Home,0
1156,58,192330,366,23781,20,0.16,4,Salaried,PhD,Personal,1
1157,24,184796,695,242677,10,0.51,3,Self-Employed,Postgraduate,Business,0
1158,21,84286,311,262506,15,0.63,4,Unemployed,Postgraduate,Education,0
1159,28,94842,536,36126,3,0.23,4,Unemployed,Postgraduate,Home,0
1160,49,124927,698,243217,15,0.5,9,Unemployed,PhD,Car,0
1161,59,34908,706,420794,3,0.67,7,Business,Graduate,Business,0
1162,23,57228,779,373178,10,0.64,9,Unemployed,Graduate,Home,0
1163,52,43386,521,285027,10,0.66,6,Self-Employed,Graduate,Business,0
1164,30,197826,455,34782,1,0.72,8,Salaried,Graduate,Home,0
1165,30,48302,727,323531,10,0.76,0,Unemployed,PhD,Car,0
1166,39,80815,457,153051,5,0.38,5,Salaried,High School,Personal,0
1167,54,83344,715,300890,15,0.5,5,Salaried,Postgraduate,Car,1
1168,53,186690,625,266161,15,0.65,1,Unemployed,Graduate,Education,1
1169,43,131603,670,71266,3,0.59,7,Unemployed,Graduate,Business,0
1170,48,81114,643,5056,10,0.8,5,Unemployed,PhD,Personal,0
1171,52,45525,561,298601,1,0.11,9,Business,Postgraduate,Business,1
1172,27,99818,582,400459,1,0.35,8,Unemployed,Graduate,Home,0
1173,49,134589,528,453247,1,0.3,9,Business,High School,Education,0
1174,28,165406,579,137773,20,0.28,4,Self-Employed,Graduate,Education,0
1175,21,114715,589,192453,5,0.26,6,Salaried,Postgraduate,Business,0
1176,23,26644,346,186510,10,0.6,5,Self-Employed,High School,Education,0
1177,44,121154,513,340983,1,0.16,4,Unemployed,PhD,Business,0
1178,43,184005,323,85636,5,0.62,5,Salaried,High School,Home,0
1179,28,63469,620,374841,15,0.59,3,Unemployed,Postgraduate,Home,1
1180,57,184759,573,71483,3,0.28,2,Unemployed,Postgraduate,Business,1
1181,23,126609,612,25505,10,0.28,0,Salaried,High School,Car,0
1182,53,168447,662,404769,10,0.54,0,Self-Employed,Graduate,Car,0
1183,48,85206,679,38525,20,0.63,5,Unemployed,Postgraduate,Home,0
1184,28,116462,769,216474,15,0.71,8,Salaried,High School,Personal,0
1185,54,187679,415,101008,10,0.7,7,Self-Employed,Postgraduate,Car,0
1186,55,103178,341,49348,20,0.78,1,Business,Graduate,Business,0
1187,52,175065,678,207259,20,0.51,8,Self-Employed,Graduate,Home,0
1188,44,195458,505,274417,20,0.74,7,Self-Employed,High School,Education,0
1189,34,197359,765,331380,10,0.67,8,Salaried,PhD,Education,0
1190,52,106724,579,211641,10,0.73,3,Self-Employed,PhD,Car,1
1191,63,116393,417,139607,10,0.11,8,Business,Graduate,Personal,0
1192,36,147314,536,416893,5,0.78,1,Business,PhD,Car,1
1193,24,96312,608,219096,20,0.43,0,Unemployed,Graduate,Personal,1
1194,57,95324,755,112157,5,0.66,8,Business,PhD,Car,0
1195,41,91196,774,5908,3,0.19,9,Unemployed,Graduate,Education,0
1196,34,90014,399,257299,10,0.38,7,Business,Postgraduate,Personal,0
1197,51,159282,560,206225,15,0.29,6,Self-Employed,High School,Education,0
1198,38,161994,604,113352,1,0.3,7,Unemployed,High School,Business,0
1199,27,187361,653,100967,3,0.19,0,Business,PhD,Business,0
1200,30,53340,585,356133,1,0.66,8,Self-Employed,High School,Home,0
1201,27,59850,627,40079,1,0.11,9,Self-Employed,PhD,Education,0
1202,53,133711,402,217628,10,0.32,8,Unemployed,Graduate,Education,0
1203,43,31094,362,116889,15,0.22,8,Salaried,Postgraduate,Home,0
1204,41,107959,581,267063,1,0.51,5,Self-Employed,High School,Business,0
1205,39,184490,740,316467,20,0.28,3,Self-Employed,Postgraduate,Business,0
1206,39,25741,592,443536,1,0.28,1,Salaried,High School,Personal,0
1207,56,131585,306,490314,3,0.44,3,Unemployed,Graduate,Personal,1
1208,49,142564,391,357053,15,0.56,6,Business,High School,Business,0
1209,38,88798,489,51105,15,0.18,0,Business,High School,Car,0
1210,22,136026,775,428380,1,0.22,8,Self-Employed,Graduate,Education,0
1211,21,130130,810,137957,15,0.27,2,Salaried,PhD,Personal,0
1212,25,42164,761,456035,3,0.78,3,Self-Employed,PhD,Car,0
1213,40,186667,352,6049,3,0.38,4,Unemployed,Graduate,Personal,0
1214,31,50257,785,58281,3,0.52,2,Self-Employed,PhD,Home,1
1215,62,165283,789,310415,20,0.27,3,Business,High School,Education,0
1216,22,115989,663,71697,10,0.44,4,Salaried,Postgraduate,Personal,0
1217,23,156304,411,464567,1,0.15,0,Unemployed,Graduate,Business,0
1218,43,72691,708,41534,15,0.12,8,Self-Employed,High School,Home,0
1219,32,99768,306,98034,3,0.43,9,Business,Graduate,Home,0
1220,40,176685,496,63097,1,0.38,9,Self-Employed,Postgraduate,Business,0
1221,25,34026,666,189885,1,0.2,3,Business,High School,Home,1
1222,57,50908,549,292181,10,0.58,8,Salaried,High School,Education,0
1223,58,39610,539,434223,20,0.8,3,Unemployed,Postgraduate,Personal,0
1224,50,197718,679,477694,15,0.38,0,Self-Employed,Postgraduate,Home,0
1225,29,83185,770,32278,20,0.54,4,Unemployed,PhD,Education,0
1226,54,92567,754,144344,15,0.77,8,Salaried,High School,Business,1
1227,64,198646,665,455399,3,0.68,2,Business,Postgraduate,Personal,0
1228,55,56182,589,366317,3,0.42,4,Salaried,Postgraduate,Business,0
1229,42,136136,702,305438,1,0.62,2,Salaried,High School,Personal,1
1230,64,151642,357,78277,15,0.19,2,Unemployed,PhD,Home,0
1231,44,39288,820,460725,15,0.46,0,Salaried,Graduate,Home,0
1232,37,98824,603,9694,20,0.3,1,Self-Employed,PhD,Personal,0
1233,30,180949,414,494058,3,0.21,1,Business,Postgraduate,Education,0
1234,50,104425,509,63150,5,0.4,8,Salaried,Graduate,Education,0
1235,43,20917,340,72470,1,0.19,6,Self-Employed,Graduate,Education,0
1236,52,95602,472,26556,15,0.59,7,Business,PhD,Car,1
1237,37,84575,533,200543,10,0.42,1,Unemployed,Graduate,Education,0
1238,37,92518,702,448071,10,0.47,8,Business,Postgraduate,Home,1
1239,34,59104,338,54086,5,0.2,2,Unemployed,High School,Car,0
1240,29,169134,418,154979,3,0.2,9,Business,High School,Education,0
1241,60,36999,634,253399,3,0.51,1,Salaried,High School,Home,0
1242,22,161013,635,469911,3,0.79,0,Unemployed,PhD,Car,1
1243,45,81169,838,184559,20,0.17,8,Unemployed,High School,Home,0
1244,59,174542,373,427374,10,0.3,7,Unemployed,High School,Personal,0
1245,29,149744,490,418509,3,0.71,3,Salaried,High School,Home,0
1246,42,130684,623,443977,10,0.15,6,Salaried,Graduate,Car,1
1247,63,79821,446,104468,5,0.71,2,Business,Graduate,Education,1
1248,24,195507,583,300531,1,0.47,2,Business,Graduate,Car,0
1249,46,155601,512,438966,20,0.39,3,Salaried,Postgraduate,Education,0
1250,49,32192,693,73602,15,0.32,1,Salaried,Postgraduate,Education,0
1251,54,94102,638,419472,5,0.31,9,Unemployed,Postgraduate,Business,1
1252,43,134894,321,498857,10,0.31,3,Business,High School,Personal,0
1253,57,106795,404,403810,5,0.72,9,Business,Graduate,Business,0
1254,31,185159,765,7460,15,0.61,2,Unemployed,Postgraduate,Car,1
1255,26,86677,758,77356,20,0.57,7,Unemployed,PhD,Business,0
1256,38,155699,731,321842,1,0.66,1,Unemployed,Graduate,Education,0
1257,41,154327,520,264925,15,0.28,8,Self-Employed,High School,Car,0
1258,62,156285,678,368890,20,0.53,2,Self-Employed,Graduate,Business,0
1259,56,122412,521,21191,10,0.42,3,Salaried,High School,Home,0
1260,61,39404,557,89631,15,0.65,9,Business,Postgraduate,Personal,0
1261,58,136545,666,250702,5,0.32,9,Unemployed,High School,Home,0
1262,54,176452,648,277673,3,0.55,2,Unemployed,High School,Car,0
1263,37,170245,524,37175,5,0.72,2,Business,PhD,Business,0
1264,57,43989,535,284819,10,0.38,7,Self-Employed,Graduate,Education,1
1265,45,128106,482,441374,1,0.15,7,Business,High School,Business,0
1266,58,44519,743,313942,15,0.46,5,Salaried,PhD,Car,0
1267,32,42439,305,338054,1,0.34,3,Self-Employed,PhD,Car,0
1268,43,138570,535,397544,10,0.57,0,Business,PhD,Car,0
1269,62,34995,426,162048,15,0.77,3,Business,Postgraduate,Car,1
1270,42,43559,403,199188,20,0.44,7,Salaried,Postgraduate,Business,0
1271,41,109049,779,345822,20,0.43,5,Business,High School,Home,0
1272,47,156093,454,67821,5,0.56,1,Self-Employed,Graduate,Education,1
1273,51,118000,556,17204,5,0.17,2,Unemployed,Postgraduate,Education,0
1274,26,172191,534,453881,10,0.28,6,Unemployed,Postgraduate,Personal,0
1275,47,59350,799,274538,20,0.74,3,Unemployed,High School,Car,1
1276,60,197295,588,251464,15,0.57,3,Self-Employed,High School,Car,0
1277,54,45517,809,331958,20,0.11,4,Business,Postgraduate,Car,0
1278,32,173322,597,38593,5,0.24,7,Business,High School,Home,0
1279,27,109132,436,440180,10,0.58,6,Business,PhD,Car,1
1280,30,79546,675,213260,20,0.64,8,Business,High School,Personal,0
1281,37,125686,386,120064,10,0.69,4,Unemployed,PhD,Personal,0
1282,46,108151,718,497492,20,0.3,0,Self-Employed,Postgraduate,Home,1
1283,41,23327,498,58365,1,0.75,3,Salaried,Graduate,Car,0
1284,48,140318,762,245644,20,0.49,5,Self-Employed,PhD,Business,0
1285,22,180840,736,398659,5,0.59,5,Business,Graduate,Business,0
1286,63,193860,609,225511,15,0.52,8,Business,Postgraduate,Education,0
1287,21,135945,580,497274,5,0.19,9,Self-Employed,High School,Home,0
1288,56,66830,622,426396,5,0.77,4,Self-Employed,PhD,Business,1
1289,46,72446,451,447007,5,0.19,4,Unemployed,PhD,Education,0
1290,49,166232,601,484871,10,0.28,5,Business,Postgraduate,Personal,0
1291,41,185070,577,211971,3,0.67,5,Self-Employed,Postgraduate,Education,0
1292,31,178302,307,441881,3,0.53,2,Business,High School,Car,0
1293,60,160148,534,108700,1,0.69,5,Self-Employed,Graduate,Car,0
1294,31,89341,601,364221,5,0.46,7,Business,PhD,Personal,0
1295,56,51085,337,401681,3,0.36,5,Self-Employed,Graduate,Home,0
1296,59,75571,435,73247,1,0.75,4,Business,PhD,Car,1
1297,60,165787,720,187631,10,0.13,2,Salaried,PhD,Car,0
1298,55,148308,518,161270,5,0.7,0,Unemployed,High School,Education,0
1299,54,25750,647,321884,15,0.26,4,Salaried,PhD,Education,0
1300,44,133931,845,158560,10,0.69,5,Unemployed,PhD,Education,1
1301,42,98768,378,174587,1,0.2,5,Unemployed,Postgraduate,Business,1
1302,25,55903,572,487360,10,0.51,5,Self-Employed,High School,Personal,0
1303,53,183165,460,295042,15,0.72,2,Salaried,Postgraduate,Home,0
1304,56,111036,607,400135,10,0.43,3,Unemployed,PhD,Education,0
1305,40,107954,673,186142,1,0.62,2,Business,High School,Home,0
1306,39,185386,308,67613,15,0.66,1,Self-Employed,PhD,Education,1
1307,55,199297,743,101707,15,0.62,7,Self-Employed,High School,Car,0
1308,63,103014,412,378921,10,0.75,6,Business,Graduate,Home,0
1309,37,186251,504,484351,15,0.41,7,Business,Graduate,Business,0
1310,63,137305,704,480717,10,0.22,5,Unemployed,High School,Education,0
1311,54,176410,496,52003,5,0.13,6,Business,PhD,Personal,0
1312,29,52101,414,53478,15,0.27,0,Self-Employed,High School,Car,0
1313,46,22775,420,412650,10,0.2,9,Business,PhD,Education,0
1314,22,131497,364,444462,5,0.49,4,Salaried,Graduate,Home,0
1315,29,65619,575,434865,15,0.23,3,Self-Employed,PhD,Education,0
1316,29,196910,538,64030,5,0.13,9,Business,Postgraduate,Car,0
1317,60,170611,601,189133,20,0.13,2,Self-Employed,Graduate,Personal,0
1318,37,77124,691,400215,15,0.68,1,Unemployed,Postgraduate,Personal,0
1319,21,85149,821,150921,20,0.51,8,Salaried,Graduate,Personal,1
1320,45,46616,668,474655,1,0.35,7,Unemployed,Graduate,Car,1
1321,63,188171,532,251160,1,0.73,9,Salaried,Postgraduate,Education,0
1322,60,81799,494,319944,10,0.15,1,Business,High School,Car,0
1323,62,110221,311,272589,3,0.79,5,Self-Employed,PhD,Car,0
1324,45,134879,476,499148,20,0.53,2,Business,Graduate,Education,0
1325,59,45479,516,154112,20,0.23,2,Unemployed,PhD,Business,0
1326,55,197244,310,462531,1,0.58,4,Self-Employed,Graduate,Personal,0
1327,23,119165,745,267390,20,0.63,6,Business,PhD,Home,0
1328,57,75863,463,36153,3,0.4,6,Business,Graduate,Home,1
1329,64,193115,352,272356,5,0.7,9,Self-Employed,High School,Education,1
1330,64,102569,517,139411,5,0.21,0,Self-Employed,Graduate,Home,0
1331,50,166480,659,486894,3,0.3,6,Unemployed,High School,Business,0
1332,58,36351,684,61238,20,0.17,6,Salaried,Graduate,Car,0
1333,54,155203,355,417610,20,0.25,5,Salaried,PhD,Personal,0
1334,32,64825,417,321015,20,0.27,5,Self-Employed,Postgraduate,Home,0
1335,39,31349,552,367816,10,0.74,1,Salaried,Graduate,Home,0
1336,57,64254,479,475938,15,0.15,2,Unemployed,Graduate,Education,0
1337,64,58225,714,301751,3,0.4,2,Salaried,High School,Education,0
1338,37,32453,534,57055,3,0.47,2,Self-Employed,PhD,Car,0
1339,30,169886,379,109509,3,0.73,1,Unemployed,High School,Personal,1
1340,32,169335,321,140467,3,0.8,8,Self-Employed,PhD,Home,0
1341,36,97694,776,132378,3,0.63,5,Unemployed,PhD,Car,0
1342,44,35735,739,413506,20,0.78,1,Unemployed,High School,Personal,0
1343,39,166902,392,92687,10,0.65,2,Self-Employed,Postgraduate,Car,0
1344,28,67893,491,332222,1,0.77,9,Business,PhD,Home,1
1345,51,195745,402,401907,20,0.6,5,Self-Employed,Postgraduate,Education,0
1346,41,147006,695,405686,20,0.16,3,Unemployed,High School,Education,0
1347,37,65066,306,402057,15,0.38,6,Self-Employed,Postgraduate,Education,0
1348,43,154445,530,107652,1,0.55,5,Self-Employed,PhD,Business,1
1349,57,161407,539,330341,3,0.35,5,Unemployed,High School,Car,0
1350,36,174813,389,60773,1,0.29,2,Salaried,Postgraduate,Home,1
1351,26,30692,531,415992,10,0.5,7,Unemployed,High School,Car,0
1352,28,198367,756,207668,5,0.75,8,Self-Employed,High School,Education,0
1353,45,65541,532,386087,20,0.12,5,Unemployed,Postgraduate,Car,0
1354,38,185129,653,32584,1,0.64,1,Unemployed,PhD,Personal,0
1355,45,86983,632,249901,15,0.61,0,Salaried,PhD,Car,0
1356,32,170655,738,402516,10,0.77,2,Business,PhD,Business,0
1357,35,173837,674,270482,5,0.75,2,Self-Employed,PhD,Business,0
1358,46,174978,591,67601,10,0.63,7,Self-Employed,Graduate,Education,1
1359,61,140747,644,141559,3,0.46,4,Salaried,High School,Home,0
1360,46,105103,727,41282,5,0.24,0,Unemployed,High School,Personal,0
1361,52,197597,429,231137,15,0.48,3,Business,Graduate,Home,0
1362,30,189302,440,382591,5,0.64,6,Self-Employed,High School,Home,0
1363,36,170592,714,100798,15,0.73,4,Business,High School,Personal,0
1364,27,45566,392,135963,3,0.65,9,Business,Postgraduate,Business,0
1365,37,93193,583,475032,15,0.24,5,Unemployed,Graduate,Education,1
1366,43,181206,522,375755,10,0.52,9,Unemployed,High School,Car,0
1367,46,161417,762,164876,1,0.33,3,Unemployed,High School,Business,1
1368,41,141015,844,145987,10,0.11,1,Self-Employed,Graduate,Education,0
1369,42,192257,575,278302,20,0.24,8,Business,Graduate,Business,0
1370,27,150956,439,210229,10,0.18,1,Business,Postgraduate,Personal,0
1371,34,90744,656,15547,5,0.69,1,Self-Employed,Postgraduate,Home,0
1372,35,53455,322,355857,3,0.28,1,Salaried,PhD,Personal,0
1373,27,179090,569,269603,20,0.3,0,Unemployed,PhD,Car,1
1374,29,74219,632,426984,20,0.77,2,Self-Employed,Postgraduate,Personal,0
1375,28,65991,384,68146,20,0.37,5,Unemployed,High School,Home,0
1376,43,93616,330,370721,1,0.11,6,Business,Graduate,Business,1
1377,49,107438,539,449086,15,0.3,0,Self-Employed,Postgraduate,Education,0
1378,38,136841,662,112761,5,0.18,4,Salaried,PhD,Car,1
1379,51,160558,688,370871,3,0.17,4,Unemployed,Graduate,Business,0
1380,50,189934,598,317604,1,0.15,0,Business,PhD,Education,0
1381,59,78870,670,87970,10,0.52,3,Business,High School,Home,0
1382,55,106694,398,196889,3,0.23,9,Salaried,High School,Personal,0
1383,38,63856,346,174319,20,0.35,0,Salaried,PhD,Business,0
1384,62,121407,721,20419,3,0.7,0,Unemployed,Graduate,Education,0
1385,59,51379,779,498769,3,0.4,6,Business,PhD,Education,0
1386,37,84729,361,40577,10,0.74,6,Salaried,Graduate,Personal,1
1387,34,179450,408,7921,15,0.45,2,Self-Employed,Postgraduate,Business,0
1388,51,74353,848,402892,5,0.38,6,Salaried,PhD,Business,0
1389,44,34031,418,484177,20,0.63,2,Self-Employed,PhD,Home,1
1390,55,85982,681,498937,15,0.15,1,Business,Graduate,Business,1
1391,64,56683,691,447900,1,0.16,9,Unemployed,Postgraduate,Personal,0
1392,54,134091,351,149535,20,0.56,3,Business,Graduate,Business,1
1393,23,137797,588,161546,5,0.44,9,Business,Graduate,Home,0
1394,57,168690,636,308079,1,0.65,2,Business,PhD,Education,0
1395,63,26587,503,130534,10,0.74,6,Business,PhD,Business,0
1396,60,82790,537,465221,15,0.37,0,Unemployed,Graduate,Personal,0
1397,46,51480,681,261872,20,0.52,5,Salaried,High School,Business,0
1398,43,171599,435,456812,3,0.45,1,Unemployed,High School,Car,0
1399,64,43569,706,77828,5,0.79,7,Unemployed,High School,Home,0
1400,59,31151,807,128649,20,0.68,4,Unemployed,PhD,Education,1
1401,35,64739,661,489161,3,0.74,2,Unemployed,PhD,Car,0
1402,24,52954,680,356206,20,0.28,9,Salaried,Postgraduate,Personal,1
1403,49,129373,553,60152,1,0.64,6,Business,PhD,Business,0
1404,42,186375,776,225073,3,0.29,1,Salaried,Postgraduate,Home,1
1405,45,54700,413,363635,3,0.25,4,Salaried,PhD,Business,0
1406,33,143728,319,228393,20,0.76,7,Business,High School,Business,1
1407,38,86788,827,91569,10,0.11,0,Salaried,High School,Business,0
1408,53,91045,444,339611,10,0.78,0,Unemployed,Graduate,Business,0
1409,36,188914,507,450792,15,0.2,2,Unemployed,Graduate,Home,0
1410,62,164972,830,464843,1,0.67,2,Business,Postgraduate,Car,0
1411,64,147992,675,161844,10,0.29,6,Business,Postgraduate,Personal,0
1412,22,100059,803,414579,20,0.35,5,Business,Graduate,Car,0
1413,55,21881,465,164562,10,0.25,6,Unemployed,Postgraduate,Home,0
1414,62,184109,849,457220,15,0.51,3,Business,PhD,Personal,0
1415,54,152702,480,127537,5,0.34,1,Salaried,High School,Education,0
1416,50,40789,743,58806,15,0.56,1,Salaried,Graduate,Car,0
1417,33,146083,631,398476,3,0.11,9,Self-Employed,Graduate,Home,0
1418,33,108059,802,80992,3,0.15,0,Self-Employed,PhD,Home,0
1419,38,66151,378,289464,10,0.17,8,Business,Postgraduate,Home,0
1420,52,199992,695,346115,10,0.39,6,Self-Employed,Graduate,Personal,0
1421,52,129388,402,263852,15,0.67,9,Unemployed,Graduate,Business,0
1422,55,23262,701,178217,15,0.72,2,Unemployed,PhD,Education,1
1423,59,86981,523,199760,20,0.27,1,Salaried,High School,Personal,0
1424,49,140951,817,315725,1,0.5,2,Salaried,Graduate,Personal,1
1425,49,143099,535,490777,20,0.64,6,Self-Employed,Graduate,Car,0
1426,64,101972,726,360789,3,0.3,4,Self-Employed,PhD,Education,0
1427,36,95485,415,25754,20,0.39,2,Unemployed,Graduate,Home,0
1428,64,74722,462,74837,15,0.47,8,Salaried,Graduate,Personal,1
1429,30,109499,525,143279,20,0.19,1,Self-Employed,High School,Education,0
1430,50,181004,529,426136,5,0.12,6,Unemployed,Graduate,Car,0
1431,45,26901,481,223811,1,0.21,9,Salaried,PhD,Business,0
1432,59,137473,548,390890,15,0.54,5,Unemployed,High School,Education,0
1433,40,28597,617,119780,10,0.15,5,Unemployed,High School,Home,0
1434,25,149631,509,92081,20,0.23,6,Salaried,High School,Personal,0
1435,21,83909,691,291160,15,0.34,5,Unemployed,Postgraduate,Business,0
1436,50,92391,395,494850,10,0.15,1,Self-Employed,PhD,Car,1
1437,23,159335,385,327666,10,0.23,4,Unemployed,Postgraduate,Home,1
1438,34,83293,714,388040,3,0.74,2,Self-Employed,Graduate,Business,0
1439,50,176877,693,472308,3,0.11,8,Business,High School,Car,0
1440,24,31874,800,452284,15,0.56,7,Business,Postgraduate,Home,0
1441,38,106402,432,117099,15,0.37,9,Business,Graduate,Personal,0
1442,57,34079,613,156174,5,0.57,1,Unemployed,Postgraduate,Car,0
1443,45,92779,520,371573,1,0.51,0,Business,High School,Business,0
1444,21,115408,737,269068,1,0.26,3,Business,Graduate,Home,1
1445,35,160090,345,90015,15,0.69,3,Unemployed,High School,Education,1
1446,29,140606,491,109987,3,0.44,9,Salaried,High School,Home,0
1447,35,140062,819,59333,20,0.68,1,Unemployed,Postgraduate,Business,0
1448,44,32100,678,220530,5,0.38,6,Self-Employed,PhD,Business,1
1449,24,77021,633,482412,1,0.79,2,Unemployed,Graduate,Education,1
1450,32,170872,338,182171,15,0.64,6,Salaried,Graduate,Business,0
1451,57,148126,592,193418,3,0.78,6,Business,PhD,Home,0
1452,57,112446,461,131372,3,0.46,0,Unemployed,Graduate,Car,0
1453,63,49437,630,211553,3,0.43,5,Business,Postgraduate,Home,0
1454,26,197747,403,448278,20,0.63,3,Self-Employed,Graduate,Business,0
1455,59,171014,460,398522,10,0.72,7,Salaried,Postgraduate,Education,1
1456,44,40862,353,355639,20,0.77,7,Business,Graduate,Education,0
1457,31,31669,333,74767,3,0.33,2,Business,Postgraduate,Personal,0
1458,33,141219,541,109332,15,0.66,3,Business,PhD,Education,0
1459,54,35916,412,148279,5,0.25,0,Business,Graduate,Education,0
1460,45,30878,617,306570,20,0.48,9,Unemployed,Postgraduate,Business,1
1461,27,22985,322,11336,15,0.23,1,Salaried,High School,Car,0
1462,24,61235,417,379344,3,0.34,6,Salaried,High School,Car,1
